Open,High,Low,Close,Volume,Number of Trades,Date,Symbol,SMA_50,SMA_200,EMA_50,EMA_200
1775.25,1815.26,1748.62,1805.31,653.79315,2130,2022-06-04,ETH,2386.1704,,2270.433427781107,2750.964822689569
1803.99,1829.87,1773.91,1805.46,621.64135,1931,2022-06-05,ETH,2361.1108000000004,,2252.19917571126,2741.5568145036027
1805.56,1919.4,1803.5,1857.54,1471.6771,5482,2022-06-06,ETH,2338.5,,2236.722345291211,2732.760627294612
1857.46,1874.02,1726.05,1813.05,2829.51764,7971,2022-06-07,ETH,2313.6513999999997,,2220.1077435150846,2723.609277769292
1813.67,1838.22,1765.66,1792.55,964.91156,4828,2022-06-08,ETH,2287.45,,2203.34077318116,2714.345006348702
1793.64,1833.04,1778.14,1787.23,520.45686,2311,2022-06-09,ETH,2261.6666,,2187.0227036446436,2705.119981409909
1787.11,1804.04,1655.0,1663.13,2222.67597,6842,2022-06-10,ETH,2235.2226,,2166.4778917370104,2694.751921893393
1663.14,1681.53,1501.0,1532.56,2883.07641,6963,2022-06-11,ETH,2206.6144,,2141.618366570853,2683.1878231680857
1533.13,1545.87,1424.84,1436.68,3545.49174,8050,2022-06-12,ETH,2176.7078,,2113.9737247445455,2670.7847602509905
1433.86,1454.09,1165.12,1210.38,13565.53465,28483,2022-06-13,ETH,2142.5422,,2078.5386767153477,2656.253369601727
1208.63,1266.73,1076.04,1207.02,15970.9949,23796,2022-06-14,ETH,2106.5746,,2044.3614737069026,2641.833137068377
1207.79,1247.05,1014.26,1239.72,18885.77915,31689,2022-06-15,ETH,2075.17,,2012.8069061105534,2627.8817625701845
1237.49,1257.11,1052.16,1068.98,6669.91135,11133,2022-06-16,ETH,2038.7785999999999,,1975.7940862630808,2612.370302246103
1069.33,1118.11,1051.66,1086.32,3480.32013,6930,2022-06-17,ETH,2001.755,,1940.9127495468815,2597.1857221242517
1086.98,1097.77,882.36,996.45,10649.63703,16447,2022-06-18,ETH,1965.3822,,1903.8749946626901,2581.2580034961497
995.76,1158.08,936.45,1129.04,16357.14714,17695,2022-06-19,ETH,1933.4028,,1873.4893085974866,2566.8080731131035
1127.8,1169.51,1053.49,1127.99,8124.20346,10850,2022-06-20,ETH,1899.4786000000001,,1844.2540415936637,2552.491475370685
1127.49,1193.0,1109.73,1124.93,5665.16797,9296,2022-06-21,ETH,1864.8603999999998,,1816.0452556488142,2538.2868835759514
1126.43,1127.45,1043.95,1049.16,9745.44028,12331,2022-06-22,ETH,1830.2268,,1785.9713240547433,2523.4697006547976
1050.64,1155.29,1045.21,1144.56,12692.72146,20658,2022-06-23,ETH,1794.3046,,1760.8179387976948,2509.749206120919
1144.19,1245.72,1132.41,1224.38,11750.59976,15716,2022-06-24,ETH,1763.8645999999999,,1739.7811568840598,2496.9594627764322
1225.27,1257.59,1180.09,1241.08,5776.49129,8956,2022-06-25,ETH,1734.8022,,1720.2242487709595,2484.4631497139803
1242.11,1280.76,1194.68,1198.48,6758.80806,10341,2022-06-26,ETH,1706.0592,,1699.7636899956278,2471.6672974780204
1197.63,1238.65,1174.39,1192.16,8318.98833,12320,2022-06-27,ETH,1679.4128,,1679.8576629369759,2458.935881582717
1192.34,1237.06,1136.56,1144.58,9870.61382,13819,2022-06-28,ETH,1657.631,,1658.8663820374868,2445.8577136067697
1143.71,1156.75,1087.54,1099.72,13203.93312,16043,2022-06-29,ETH,1632.7780000000002,,1636.9390729379775,2432.4633084962547
1100.01,1106.97,998.33,1071.1,15046.94153,17054,2022-06-30,ETH,1612.4686,,1614.7493053717824,2418.9174049291278
1071.0,1116.04,1033.7,1058.27,18462.79914,21797,2022-07-01,ETH,1594.464,,1592.9265875140654,2405.3786247805797
1059.5,1078.65,1027.33,1066.25,11306.55272,12223,2022-07-02,ETH,1575.6588000000002,,1572.2726036899844,2392.0539618474395
1067.81,1087.36,1041.21,1073.97,4644.07829,5251,2022-07-03,ETH,1556.0242,,1552.7313251139065,2378.9386985454753
1074.83,1160.0,1045.95,1150.91,9945.81093,11023,2022-07-04,ETH,1536.1224000000002,,1536.973626089832,2366.719507515172
1150.27,1174.0,1077.79,1132.74,10100.85292,10674,2022-07-05,ETH,1518.3411999999998,,1521.1213270274857,2354.4411044553194
1133.3,1203.5,1111.4,1186.83,9402.7291,11237,2022-07-06,ETH,1500.2846,,1508.0118632224862,2342.8230835154654
1186.23,1254.28,1163.6,1236.86,7525.58517,8974,2022-07-07,ETH,1486.7386,,1497.3784568216045,2331.8184757192917
1238.15,1275.88,1192.23,1214.23,8671.86371,10369,2022-07-08,ETH,1470.6254,,1486.2745957697769,2320.6981923788017
1214.1,1233.9,1204.87,1216.87,3748.42328,5027,2022-07-09,ETH,1455.7952000000002,,1475.7097096611583,2309.7148272805052
1217.25,1218.97,1154.09,1166.63,3981.34084,5815,2022-07-10,ETH,1439.6157999999998,,1463.5889367332697,2298.3408488996047
1167.69,1170.58,1092.1,1097.23,5433.62421,6160,2022-07-11,ETH,1420.7105999999999,,1449.2219196064748,2286.3894971692607
1095.46,1097.86,1033.17,1037.36,7983.42426,8495,2022-07-12,ETH,1401.9898,,1433.07047177877,2273.9613429685714
1038.81,1118.78,1006.99,1115.31,9755.98278,12896,2022-07-13,ETH,1384.7046,,1420.6092768070537,2262.432473884307
1114.19,1213.42,1072.37,1193.4,11342.57982,12373,2022-07-14,ETH,1369.7228,,1411.69910908913,2251.795334840682
1192.5,1287.04,1181.0,1231.16,11148.39656,13085,2022-07-15,ETH,1358.4802,,1404.6191440268112,2241.63975936963
1231.37,1421.0,1192.04,1356.25,12761.88815,14133,2022-07-16,ETH,1351.1052,,1402.7223148492892,2232.8299110176936
1355.54,1386.67,1319.34,1338.23,5616.32477,7781,2022-07-17,ETH,1342.0269999999998,,1400.1932044630425,2223.9284193657763
1338.93,1597.67,1337.63,1581.25,21268.70317,24033,2022-07-18,ETH,1337.4014000000002,,1407.293470954688,2217.5336092228335
1583.79,1630.42,1493.12,1542.58,21150.83379,24140,2022-07-19,ETH,1328.2910000000002,,1412.5988250348964,2210.817652912159
1541.99,1620.55,1485.69,1520.64,27379.86279,31139,2022-07-20,ETH,1319.8884,,1416.8357338570574,2203.9502135796997
1521.15,1606.0,1464.09,1575.95,29831.05861,32706,2022-07-21,ETH,1315.0434,,1423.075508999918,2197.701455235623
1575.09,1645.42,1517.35,1535.61,25239.18312,25882,2022-07-22,ETH,1309.0762000000002,,1427.4886262940388,2191.1134805566617
1535.16,1596.26,1488.5,1549.48,17661.31726,18145,2022-07-23,ETH,1304.5514,,1432.2726017334883,2184.7290678148047
1549.06,1664.37,1546.01,1598.06,19594.80346,20954,2022-07-24,ETH,1300.4064,,1438.7740683321751,2178.8915646524683
1597.74,1609.24,1435.11,1440.64,23030.62511,24661,2022-07-25,ETH,1293.11,,1438.8472421230704,2171.5457779395088
1440.74,1454.1,1356.32,1448.26,20573.9503,19581,2022-07-26,ETH,1284.9244,,1439.21636988295,2164.3489045271754
1450.21,1644.0,1421.14,1637.27,28243.72976,23504,2022-07-27,ETH,1281.4088000000002,2365.7054000000003,1446.9831789071482,2159.104338312975
1637.36,1784.37,1596.14,1724.17,21634.14502,21401,2022-07-28,ETH,1280.0412,2358.57945,1457.853250322554,2154.7766334541398
1724.24,1764.56,1656.96,1720.81,15268.57021,15658,2022-07-29,ETH,1278.7128,2351.76675,1468.1652797216695,2150.4585574993725
